shipment_id,order_id,created_ts,origin_city,dest_city,hub_type,carrier,vehicle_type,status,distance_km,package_weight_kg,package_volume_cm3,promised_days,delivery_days,shipping_cost_ars,on_time,customer_rating,incident,seller_type,service_level,payment_method
SHP198720873307,ORD46400209353,2025-10-24 20:26:00,Lomas de Zamora,Hurlingham,SORTING_CENTER,Mercado Envíos,TRUCK,OUT_FOR_DELIVERY,19.56,1.842,2364,3,,999.89,,,NONE,PRO,NEXT_DAY,TRANSFER
SHP465411705069,ORD89041261754,2025-12-04 00:02:00,San Martín,San Isidro,FULFILLMENT,Correo Argentino,BIKE,DELIVERED,10.35,0.814,6829,4,3.0,1051.03,1.0,5.0,NONE,PRO,NEXT_DAY,TRANSFER
SHP106538179913,ORD61224212520,2025-11-03 20:30:00,Quilmes,Tigre,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,22.42,7.156,5839,2,1.0,1922.48,1.0,4.2,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP222482042813,ORD14688856981,2025-12-17 09:28:00,CABA,Merlo,FULFILLMENT,Andreani,TRUCK,DELIVERED,36.12,1.153,3613,4,1.0,1566.64,1.0,5.0,NONE,PARTICULAR,STANDARD,DEBIT_CARD
SHP161902941612,ORD42146035488,2025-01-13 22:28:00,San Miguel,Merlo,SORTING_CENTER,Andreani,VAN,PICKED_UP,15.16,2.273,5788,3,,841.93,,,NONE,PARTICULAR,STANDARD,DEBIT_CARD
SHP402591573461,ORD18908537230,2025-12-12 13:18:00,Vicente López,Florencio Varela,SORTING_CENTER,OCA,MOTO,CANCELLED,27.16,1.002,3325,2,1.0,1180.33,,,NONE,PRO,SAME_DAY,MERCADO_CREDITO
SHP557986432574,ORD96345499519,2026-01-31 00:02:00,San Martín, San Martin,FULFILLMENT,Correo Argentino,MOTO,IN_TRANSIT,32.64,0.984,10508,3,,910.34,,,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP850551426790,ORD82330878141,2025-03-23 17:15:00,Ituzaingó,Berazategui,SORTING_CENTER,Urbano,VAN,DELIVERED,24.84,0.475,5972,3,3.0,1047.61,1.0,4.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP332207500710,ORD93491153173,2025-01-09 14:19:00,CABA,Ituzaingó,FULFILLMENT,,VAN,DELIVERED,22.41,0.861,1762,3,2.0,890.98,1.0,3.3,NONE,PRO,STANDARD,CREDIT_CARD
SHP952661374451,ORD81333793030,2025-08-01 10:17:00,Florencio Varela,Berazategui,FULFILLMENT,Mercado Envíos,MOTO,IN_SORTING,17.21,0.977,3529,1,,701.31,,,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP227784434563,ORD20509578841,2025-02-17 22:53:00,San Isidro,La Plata,SORTING_CENTER,Mercado Envíos,TRUCK,RETURNED,54.57,1.621,11519,4,2.0,1774.45,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP060761772945,ORD67077106365,2025-02-18 13:06:00,Avellaneda,Merlo,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,29.23,4.956,9100,2,3.0,1917.11,0.0,4.5,NONE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP404166192311,ORD25875194842,2025-11-05 15:16:00,Vicente López, Avellaneda,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,99.48,0.771,3001,1,1.0,2302.01,1.0,5.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP072995212368,ORD19500691516,2025-02-09 20:32:00,Ituzaingó,San Isidro,FULFILLMENT,OCA,,DELIVERED,22.02,2.021,3957,2,1.0,1130.11,1.0,3.9,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP888436072921,ORD93906428802,2025-12-29 00:13:00,Merlo,Quilmes,DROP_OFF,Andreani,TRUCK,IN_SORTING,16.92,2.286,2653,2,,1052.2,,,NONE,PARTICULAR,ECONOMY,TRANSFER
SHP590078424573,ORD06281558965,2025-10-07 18:46:00,Tigre,CABA,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,7.53,1.309,5148,10,2.0,1024.99,1.0,4.1,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP587672105479,ORD28869596693,2025-08-14 05:30:00,Berazategui,Tigre,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,10.18,0.855,4167,10,2.0,913.45,1.0,3.8,NONE,PRO,ECONOMY,DEBIT_CARD
SHP748403819692,ORD15342955309,2025-04-18 09:00:00,Merlo,San Isidro,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,36.28,0.786,858,3,3.0,1438.22,1.0,,NONE,PRO,STANDARD,TRANSFER
SHP779869941834,ORD41411922679,2025-09-02 04:22:00,San Martín,Morón,FULFILLMENT,Correo Argentino,VAN,IN_TRANSIT,6.97,1.162,2321,5,,,,,NONE,PRO,NEXT_DAY,TRANSFER
SHP596586046933,ORD36509661194,2025-09-12 00:48:00,CABA,Quilmes,SORTING_CENTER,Mercado Envíos,TRUCK,DELIVERED,25.61,0.913,3954,5,1.0,1098.44,1.0,4.1,NONE,PARTICULAR,STANDARD,TRANSFER
SHP353782342447,ORD80005584045,2025-02-02 08:08:00,Florencio Varela,Lomas de Zamora,CROSS_DOCK,MOTOMENSAJERIA,VAN,RETURNED,86.37,3.34,2720,1,2.0,2428.82,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP028209683152,ORD48780925816,2025-01-23 21:26:00,Lomas de Zamora,Pilar,FULFILLMENT,Urbano,TRUCK,DELIVERED,47.68,2.351,6264,2,2.0,2073.17,1.0,4.6,NONE,PRO,NEXT_DAY,DEBIT_CARD
SHP802602305066,ORD71234128314,2025-11-29 06:37:00,Ituzaingó,La Plata,DROP_OFF,Andreani,VAN,DELIVERED,83.64,0.414,2107,2,2.0,1810.07,1.0,5.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP930867644498,ORD18477588682,2025-02-23 13:03:00,Ezeiza,avellaneda,CROSS_DOCK,Mercado Envíos,TRUCK,OUT_FOR_DELIVERY,48.24,1.095,1171,1,,1226.54,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP229224052106,ORD40235031752,2025-11-05 15:08:00,CABA,CABA,CROSS_DOCK,Andreani,MOTO,IN_TRANSIT,14.46,2.569,4002,10,,1071.19,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP350198420183,ORD59321573180,2025-02-18 05:37:00,Quilmes, Vicente López,SORTING_CENTER,Urbano,BIKE,CANCELLED,,0.663,1699,2,1.0,686.64,,,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP268179721281,ORD38831267145,2025-03-19 23:56:00,Ituzaingó,Berazategui,FULFILLMENT,,VAN,CANCELLED,72.54,1.932,3136,2,2.0,2158.14,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP676347430752,ORD02118158682,2025-12-02 07:48:00,San Isidro,Ituzaingó,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,38.11,1.146,5656,2,2.0,1431.28,1.0,3.3,NONE,PRO,STANDARD,DEBIT_CARD
SHP537429251720,ORD42744894155,2025-12-24 14:00:00,Lanus,San Martín,FULFILLMENT,Flash,VAN,IN_TRANSIT,81.18,2.048,4831,3,,2435.75,,,NONE,PRO,STANDARD,DEBIT_CARD
SHP717582687011,ORD82765256872,2025-05-02 23:21:00,CABA,CABA,FULFILLMENT,Mercado Envíos,BIKE,DELIVERED,26.13,0.716,5911,4,2.0,1142.04,1.0,3.5,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP064060248006,ORD89668393634,2025-12-25 23:24:00,Lomas de Zamora,San Isidro,DROP_OFF,Mercado Envíos,BIKE,DELIVERED,24.07,1.591,21745,1,3.0,1153.62,0.0,5.0,NONE,PARTICULAR,ECONOMY,CREDIT_CARD
SHP345110719884,ORD23487091915,2025-03-31 16:30:00,Vicente López,Escobar,CROSS_DOCK,Mercado Envíos,VAN,DELIVERED,118.38,2.242,3719,2,4.0,3112.1,0.0,3.1,NONE,PRO,ECONOMY,DEBIT_CARD
SHP957986888184,ORD21651945613,2025-12-12 01:00:00,Lanús,Tigre,SORTING_CENTER,Correo Argentino,VAN,DELIVERED,1.97,0.752,8811,4,1.0,717.31,1.0,3.6,NONE,PRO,ECONOMY,DEBIT_CARD
SHP020146012324,ORD89105821889,2025-07-12 15:32:00,San Isidro,Florencio Varela,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,76.5,0.701,3581,2,2.0,2083.63,1.0,4.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP784962531403,ORD75625634462,2026-02-20 23:08:00,Ituzaingó,Merlo,SORTING_CENTER,Correo Argentino,TRUCK,OUT_FOR_DELIVERY,29.12,1.474,1684,7,,1246.68,,,NONE,PARTICULAR,NEXT_DAY,CREDIT_CARD
SHP817689577622,ORD10095153448,2026-01-12 13:04:00,Quilmes,San Isidro,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,37.95,0.919,3029,3,3.0,1388.97,1.0,4.2,NONE,PRO,STANDARD,CREDIT_CARD
SHP407697358638,ORD09772462633,2025-09-01 21:50:00,CABA,Lanús,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,32.98,2.746,1398,3,1.0,1496.49,1.0,4.2,NONE,PARTICULAR,STANDARD,TRANSFER
SHP411344679576,ORD20034400099,2025-05-29 17:02:00,CABA,Escobar,FULFILLMENT,Mercado Envíos,BIKE,RETURNED,29.4,0.749,2683,2,2.0,1467.09,,,NONE,PRO,STANDARD,CASH
SHP908045826397,ORD53860803908,2025-05-26 13:19:00,La Plata,Lanús,CROSS_DOCK,Mercado Envíos,VAN,DELIVERED,43.66,0.363,6571,3,4.0,1337.49,0.0,3.3,NONE,PARTICULAR,SAME_DAY,DEBIT_CARD
SHP535751414992,ORD73971095315,2025-11-12 21:50:00,CABA,Lomas de Zamora,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,31.51,1.724,5705,2,2.0,1441.39,1.0,4.8,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP883219333657,ORD36268812852,2026-01-13 23:45:00,Lomas de Zamora,Vicente López,FULFILLMENT,Mercado Envíos,VAN,IN_TRANSIT,21.25,0.785,1368,1,,1015.17,,,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP596847612524,ORD34596749243,2025-05-21 14:45:00,Lanús,San Martín,FULFILLMENT,Andreani,TRUCK,DELIVERED,15.28,0.608,1104,2,2.0,873.97,1.0,3.9,NONE,PRO,ECONOMY,CREDIT_CARD
SHP811969676665,ORD48204101959,2026-02-12 21:03:00,Lomas de Zamora,Avellaneda,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,107.71,0.886,3229,5,2.0,2619.14,1.0,4.8,NONE,PRO,STANDARD,TRANSFER
SHP745107365329,ORD64829896323,2025-10-13 17:12:00,Lanús,Escobar,FULFILLMENT,OCA,VAN,DELIVERED,26.94,0.955,4850,2,2.0,1587.93,1.0,3.6,NONE,PRO,STANDARD,CASH
SHP710023343065,ORD73151232845,2026-01-21 10:37:00,Quilmes,Quilmes,FULFILLMENT,Andreani,TRUCK,CANCELLED,57.14,0.722,2688,4,3.0,1783.51,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP729483048336,ORD80773286140,2025-12-05 16:36:00,Vicente López,San Miguel ,FULFILLMENT,Mercado Envíos,VAN,PICKED_UP,19.98,0.976,2144,5,,1082.87,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP514703728650,ORD63896665278,2025-04-21 09:42:00,La Plata,Ezeiza ,FULFILLMENT,Flash,BIKE,CREATED,78.18,1.283,476,4,,2200.88,,,NONE,PRO,ECONOMY,MERCADO_CREDITO
SHP161251754046,ORD82214288996,2025-04-18 23:53:00,Pilar,La Plata,FULFILLMENT,Mercado Envíos,VAN,RETURNED,46.11,0.81,4527,1,3.0,1680.6,,,NONE,PARTICULAR,STANDARD,CASH
SHP472401075953,ORD36032163320,2026-01-02 15:08:00,Lanús,San Isidro,FULFILLMENT,Mercado Envíos,TRUCK,RETURNED,33.84,0.514,10656,1,3.0,1253.28,,,ADDRESS_ISSUE,PARTICULAR,STANDARD,CREDIT_CARD
SHP733824241208,ORD13744729265,2025-10-08 04:58:00,Pilar,Quilmes,CROSS_DOCK,Mercado Envíos,VAN,DELIVERED,5.08,1.441,5631,1,2.0,895.3,0.0,5.0,NONE,PARTICULAR,ECONOMY,DEBIT_CARD
SHP634097643098,ORD94509605471,2025-02-19 12:12:00,La Plata,Berazategui,CROSS_DOCK,Correo Argentino,MOTO,DELIVERED,47.26,1.574,598,3,3.0,1362.91,1.0,5.0,NONE,PRO,STANDARD,CASH
SHP390562087417,ORD41575539985,2025-01-14 05:24:00,CABA,Lanús,FULFILLMENT,Urbano,VAN,DELIVERED,94.14,2.89,1859,2,2.0,2533.37,1.0,4.1,NONE,PRO,STANDARD,TRANSFER
SHP894461383130,ORD62565103488,2025-05-14 20:25:00,Quilmes,CABA,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,10.9,1.44,8064,1,2.0,613.39,0.0,4.7,NONE,PRO,STANDARD,CREDIT_CARD
SHP217845557902,ORD20686617604,2025-03-17 16:38:00,LANÚS,CABA,FULFILLMENT,Urbano,VAN,DELIVERED,4.89,1.562,1947,2,3.0,899.42,0.0,3.8,NONE,PRO,ECONOMY,CREDIT_CARD
SHP882273802128,ORD64533207326,2025-03-25 06:22:00,Ituzaingó,San Isidro,FULFILLMENT,Mercado Envíos,TRUCK,IN_TRANSIT,53.81,4.649,5656,1,,2367.04,,,NONE,PRO,STANDARD,CASH
SHP162633962134,ORD74727539110,2025-12-09 17:50:00,Ezeiza,Ciudad Autónoma de Buenos Aires,FULFILLMENT,Andreani,VAN,DELIVERED,31.24,0.993,3238,2,1.0,1266.25,1.0,5.0,NONE,PRO,STANDARD,DEBIT_CARD
SHP706709650607,ORD79069864326,2025-06-07 15:56:00,La Plata,Tigre,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,46.92,2.017,3740,2,1.0,1620.2,1.0,2.7,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP032966345276,ORD63539715385,2025-10-13 20:52:00,San Miguel,La Plata,FULFILLMENT,Correo Argentino,TRUCK,CANCELLED,80.69,1.547,6302,4,3.0,2084.08,,,NONE,PRO,NEXT_DAY,CASH
SHP067012597643,ORD22625979431,2025-11-10 05:57:00,Lanús,San Martín,SORTING_CENTER,,MOTO,DELIVERED,19.84,1.843,3847,2,2.0,964.11,1.0,4.7,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP708990329141,ORD33275300218,2025-04-04 05:39:00,Hurlingham,San Isidro,FULFILLMENT,Andreani,AIR,DELIVERED,50.4,1.171,7318,2,1.0,1262.79,1.0,4.5,NONE,PARTICULAR,SAME_DAY,CREDIT_CARD
SHP489193399652,ORD66622970640,2025-10-24 15:43:00,Escobar,Morón,FULFILLMENT,Mercado Envíos,VAN,OUT_FOR_DELIVERY,15.41,1.313,8827,2,,1103.28,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP139027917561,ORD19800396461,2025-04-04 00:40:00, Quilmes,Ituzaingó,CROSS_DOCK,Mercado Envíos,TRUCK,DELIVERED,33.95,2.924,1405,10,2.0,1556.66,1.0,4.6,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP518097377689,ORD45115390959,2025-02-26 15:33:00,Morón,Berazategui,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,76.07,0.278,3454,2,1.0,1774.22,1.0,4.8,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP589964427430,ORD59195634342,2025-06-13 05:59:00,Berazategui,Avellaneda,FULFILLMENT,OCA,VAN,DELIVERED,26.59,2.983,10809,1,2.0,1428.09,0.0,4.3,NONE,PRO,ECONOMY,CREDIT_CARD
SHP711523438689,ORD24530795390,2025-11-16 22:27:00,Quilmes,Escobar,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,57.76,,5935,4,1.0,2043.37,1.0,3.7,NONE,PARTICULAR,NEXT_DAY,CREDIT_CARD
SHP810748085075,ORD42777050699,2025-04-08 20:26:00, Morón,Lomas de Zamora,FULFILLMENT,MOTOMENSAJERIA,VAN,IN_SORTING,115.17,0.657,1114,2,,3168.97,,,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP776897925166,ORD13192095198,2025-01-16 21:30:00,La Plata,San Isidro,FULFILLMENT,Andreani,VAN,OUT_FOR_DELIVERY,38.02,3.064,3115,4,,1747.68,,,NONE,PARTICULAR,STANDARD,CASH
SHP437204681371,ORD40221122727,2025-12-10 13:03:00,San Martín ,Ezeiza,FULFILLMENT,Andreani,VAN,DELIVERED,18.98,0.534,1690,4,3.0,1024.24,1.0,3.9,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP808162667137,ORD55171029022,2025-03-19 01:04:00,Quilmes,Lanús,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,16.04,2.749,3006,1,1.0,1394.63,1.0,5.0,NONE,PARTICULAR,STANDARD,MERCADO_CREDITO
SHP078591794951,ORD61169316041,2025-12-12 11:50:00,caba,Merlo,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,35.13,0.866,7371,1,2.0,1245.67,0.0,5.0,NONE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP871305183038,ORD63062920789,2025-03-13 13:58:00,AVELLANEDA,Morón,CROSS_DOCK,Mercado Envíos,MOTO,DELIVERED,26.59,0.889,4637,1,2.0,1152.31,0.0,4.3,NONE,PRO,STANDARD,TRANSFER
SHP821762226752,ORD03265444488,2025-09-27 08:32:00,Lanús,Lomas de Zamora,CROSS_DOCK,Mercado Envíos,VAN,DELIVERED,38.02,1.994,3798,10,3.0,1278.95,1.0,5.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP776763436159,ORD72752364508,2025-10-14 20:48:00,,Avellanadaa,CROSS_DOCK,Mercado Envíos,MOTO,DELIVERED,56.72,0.617,6888,3,4.0,1432.53,0.0,5.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP046653011158,ORD33116079554,2025-03-07 07:34:00,Tigre,Vicente López,FULFILLMENT,Andreani,VAN,DELIVERED,41.11,0.499,1691,2,3.0,1580.98,0.0,4.5,NONE,PRO,SAME_DAY,CREDIT_CARD
SHP598347228634,ORD47499876770,2026-01-03 17:07:00,San Isidro,La Plata,FULFILLMENT,Andreani,BIKE,IN_TRANSIT,60.23,1.903,3172,5,,1929.82,,,NONE,PRO,ECONOMY,TRANSFER
SHP270788140174,ORD37247965998,2025-03-09 09:53:00,Ezeiza,Hurlingham,CROSS_DOCK,OCA,TRUCK,DELIVERED,19.62,0.939,1714,2,2.0,959.31,1.0,5.0,NONE,PARTICULAR,SAME_DAY,MERCADO_CREDITO
SHP708499894148,ORD81227681713,2025-07-12 04:04:00,Avellaneda,San Miguel,DROP_OFF,Andreani,VAN,DELIVERED,32.45,1.704,3670,3,2.0,1236.69,1.0,5.0,NONE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP429054417601,ORD53521205426,2025-02-24 09:08:00,Ezeiza,Pilar,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,15.53,2.64,1497,3,4.0,1018.31,0.0,3.8,NONE,PARTICULAR,STANDARD,TRANSFER
SHP229326544127,ORD15974384653,2026-01-14 23:41:00,Ituzaingó,Merlo,FULFILLMENT,Correo Argentino,VAN,DELIVERED,7.88,1.353,2010,5,1.0,989.72,1.0,4.4,ADDRESS_ISSUE,PRO,STANDARD,CREDIT_CARD
SHP241832396935,ORD87061183005,2025-06-17 04:03:00,Lomas de Zamora,CABA,SORTING_CENTER,Mercado Envíos,TRUCK,DELIVERED,38.85,,2270,4,2.0,1684.28,1.0,3.4,NONE,PRO,STANDARD,CREDIT_CARD
SHP684798129362,ORD01357958805,2026-02-13 10:43:00,Merlo,La Plata,CROSS_DOCK,OCA,MOTO,DELIVERED,9.41,1.827,3890,2,2.0,893.01,1.0,4.6,NONE,PRO,STANDARD,CREDIT_CARD
SHP344521323408,ORD36117398971,2025-01-25 19:54:00,Lanús,Tigre,DROP_OFF,Correo Argentino,VAN,DELIVERED,46.72,0.224,2346,1,4.0,1369.89,0.0,4.5,NONE,PRO,STANDARD,CREDIT_CARD
SHP188441157862,ORD52587717231,2025-05-11 00:25:00,Lomas de Zamora,San Isidro,FULFILLMENT,Andreani,VAN,DELIVERED,43.43,0.917,2316,1,2.0,1542.5,0.0,4.6,NONE,PRO,ECONOMY,DEBIT_CARD
SHP575443879794,ORD00543785249,2025-11-21 20:35:00,San Miguel,Pilar,FULFILLMENT,Mercado Envíos,MOTO,IN_TRANSIT,116.17,2.021,3956,3,,2875.27,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP788481977098,ORD30868103445,2025-04-12 10:54:00,AVELLANEDA,Quilmes,CROSS_DOCK,Andreani,VAN,OUT_FOR_DELIVERY,56.15,1.417,2039,1,,1776.37,,,NONE,PRO,NEXT_DAY,CASH
SHP735276943690,ORD08732641793,2026-01-09 02:44:00,Quilmes,Lomas de Zamora,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,10.58,0.625,2101,3,1.0,950.04,1.0,4.2,NONE,PRO,STANDARD,CREDIT_CARD
SHP564910075302,ORD36122322142,2025-10-09 17:45:00,AVELLANEDA,Tigre,CROSS_DOCK,OCA,MOTO,DELIVERED,23.47,1.972,4007,5,1.0,1211.53,1.0,4.2,NONE,PRO,STANDARD,CREDIT_CARD
SHP169727601862,ORD95341877290,2025-10-23 10:55:00,CABA,Vicente López,FULFILLMENT,Flash,VAN,PICKED_UP,54.43,1.749,1195,5,,1693.62,,,NONE,PRO,SAME_DAY,CREDIT_CARD
SHP611458680185,ORD66586185872,2025-10-21 09:13:00,Quilmes,caba,DROP_OFF,Andreani,BIKE,DELIVERED,13.15,0.305,1488,10,1.0,680.92,1.0,4.6,NONE,PRO,ECONOMY,CREDIT_CARD
SHP088983195009,ORD66391353649,2025-09-20 17:41:00,CABA,Escobar,FULFILLMENT,Mercado Envíos,VAN,OUT_FOR_DELIVERY,16.0,0.733,2158,2,,1042.51,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP667803195294,ORD34928474069,2026-02-18 10:44:00,Avellaneda,San Martín,SORTING_CENTER,Mercado Envíos,MOTO,CANCELLED,18.42,1.626,3516,4,4.0,1081.72,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP225456765891,ORD81269066149,2025-04-30 10:06:00,Pilar,La Plata,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,10.97,3.938,2933,7,2.0,1235.68,1.0,4.7,NONE,PRO,ECONOMY,CREDIT_CARD
SHP633763519245,ORD67105551836,2026-02-07 17:35:00,Pilar,San Martín,FULFILLMENT,Andreani,MOTO,DELIVERED,77.68,1.339,5847,3,3.0,1879.97,1.0,3.8,NONE,PRO,STANDARD,CREDIT_CARD
SHP829242459887,ORD00640361558,2025-08-19 20:18:00,Ituzaingó,Quilmes,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,33.69,0.795,7928,3,1.0,942.55,1.0,3.7,NONE,PRO,STANDARD,CREDIT_CARD
SHP316726918197,ORD30449726024,2025-10-18 04:57:00,CABA,Escobar,FULFILLMENT,OCA,,DELIVERED,34.09,1.493,10820,4,2.0,1277.56,1.0,3.5,NONE,PRO,STANDARD,CREDIT_CARD
SHP123324959666,ORD55562716174,2025-06-10 06:21:00,Berazategui,San Isidro,FULFILLMENT,OCA,,DELIVERED,54.35,1.688,1499,1,3.0,1730.44,0.0,5.0,NONE,PRO,ECONOMY,DEBIT_CARD
SHP374270362512,ORD02123885466,2025-06-10 08:36:00,CABA,Ezeiza,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,18.77,1.659,2656,3,1.0,1063.98,1.0,4.6,NONE,PRO,STANDARD,DEBIT_CARD
SHP781487198887,ORD61129213297,2025-03-19 10:07:00,San Miguel,Escobar,SORTING_CENTER,Mercado Envíos,MOTO,DELIVERED,30.37,0.621,2265,3,1.0,947.09,1.0,4.3,NONE,PRO,STANDARD,DEBIT_CARD
SHP984298075636,ORD44283755277,2025-02-07 21:42:00,Avellaneda,Pilar,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,34.1,1.785,8613,3,1.0,1219.47,1.0,5.0,NONE,PARTICULAR,SAME_DAY,DEBIT_CARD
SHP909516951730,ORD39557097289,2026-01-29 03:49:00,CABA,Merlo,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,8.52,1.48,1293,3,2.0,1085.81,1.0,4.4,NONE,PRO,SAME_DAY,CASH
SHP784183564804,ORD15045519775,2025-01-28 23:05:00,Tigre ,Vicente López,SORTING_CENTER,Mercado Envíos,MOTO,CANCELLED,72.59,0.993,3553,2,3.0,2111.47,,,NONE,PARTICULAR,NEXT_DAY,CREDIT_CARD
SHP861588475050,ORD47465270697,2025-04-10 06:31:00,Vicente López,Lanús,FULFILLMENT,Andreani,TRUCK,DELIVERED,27.19,2.022,1837,3,1.0,1363.95,1.0,5.0,NONE,PARTICULAR,STANDARD,MERCADO_CREDITO
SHP191072087559,ORD15167164594,2025-10-21 22:29:00,Quilmes,Merlo,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,27.11,4.254,2291,3,2.0,1705.98,1.0,2.7,NONE,PRO,STANDARD,DEBIT_CARD
SHP368899608566,ORD44763699011,2026-02-04 12:10:00,Berazategui,CABA,CROSS_DOCK,Flash,VAN,DELIVERED,29.27,3.046,1462,5,2.0,1478.38,1.0,2.5,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP200912144798,ORD07046211859,2025-05-04 21:38:00,San Martín,Pilar,DROP_OFF,Andreani,TRUCK,CANCELLED,29.84,0.829,4369,1,3.0,932.29,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP410225152841,ORD20392450469,2026-02-09 18:49:00,Tigre,Lomas de Zamora,FULFILLMENT,Andreani,TRUCK,CANCELLED,118.62,2.0,3166,2,4.0,3181.0,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP653678607667,ORD32190873254,2025-04-02 12:27:00,Florencio Varela,Florencio Varela,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,36.04,0.714,3347,4,3.0,1223.13,1.0,4.8,NONE,PRO,STANDARD,DEBIT_CARD
SHP141111929912,ORD85249450713,2025-09-12 08:22:00,Vicente López,Hurlingham,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,82.58,1.056,5389,2,3.0,2392.31,0.0,5.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP344663959130,ORD89962643279,2025-04-07 14:20:00,San Isidro,San Miguel,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,39.21,1.187,1454,4,3.0,1458.82,1.0,5.0,NONE,PRO,ECONOMY,CREDIT_CARD
SHP837203948798,ORD02132163645,2025-01-06 15:39:00,CABA,Quilmes,FULFILLMENT,OCA,MOTO,CREATED,43.72,0.506,2355,5,,1405.65,,,NONE,PARTICULAR,SAME_DAY,CREDIT_CARD
SHP149546699434,ORD33466109707,2025-06-18 06:29:00,Tigre,Avellaneda,CROSS_DOCK,Mercado Envíos,VAN,PICKED_UP,21.3,4.523,2323,3,,1593.99,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP317248822314,ORD55810993379,2026-01-18 04:18:00,San Miguel,,FULFILLMENT,Andreani,VAN,DELIVERED,18.27,2.52,4524,5,2.0,1425.35,1.0,4.4,NONE,PRO,STANDARD,CREDIT_CARD
SHP088999579607,ORD54029673443,2025-09-28 06:56:00,San Isidro,Ituzaingó,FULFILLMENT,Urbano,MOTO,PICKED_UP,32.38,1.135,2406,1,,1081.86,,,NONE,PRO,NEXT_DAY,CREDIT_CARD
